Name,Address,Price,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,GreenStar,FacilitiesAndServices,Description,City,Country
Barahonda,"Carretera de Pinoso, Yecla, 30510, Spain",€€,Modern Cuisine,-1.0811773,38.5872328,34968753604.0,https://guide.michelin.com/en/region-de-murcia/yecla/restaurant/barahonda,https://www.barahonda.com/,Selected Restaurants,0,"Air conditioning,Car park","Part of the Señorío de Barahonda estate, with views of its vineyards. Its tasting menu(s) format is based around traditional cooking seen through contemporary eyes.",Yecla,Spain
Casa Zaldierna,"Del Puente, Zaldierna, 26289, Spain",€€,Contemporary,-3.0264963,42.2818863,34941427153.0,https://guide.michelin.com/en/la-rioja/zaldierna/restaurant/casa-zaldierna,https://www.casaruralzaldierna.com/,Selected Restaurants,0,Terrace,A restaurant located in a small village teeming with rustic charm in the mountains around Ezcaray. Traditionally based cuisine with an added dose of modernity and personal touches from a chef who skilfully brings together local products in his dishes. The pleasant terrace and guestrooms are an added bonus.,Zaldierna,Spain
Cal Xirricló,"Doctor Fleming 53, Balaguer, 25600, Spain",€€,"Creative, Traditional Cuisine",0.8098389,41.7884063,34973445011.0,https://guide.michelin.com/en/catalunya/balaguer/restaurant/cal-xirriclo,http://www.calxirriclo.com,Selected Restaurants,0,"Air conditioning,Wheelchair access","Cal Xirricló is run by the third generation of the same family. The focus in this rustic-contemporary restaurant is on high-quality ingredients and dishes that showcase a bold, modern approach. The tasting menu needs to be booked in advance.",Balaguer,Spain
El Barril de La Moraleja,"Estafeta 4, Alcobendas, 28109, Spain",€€€,Seafood,-3.6529505,40.5143866,34916509586.0,https://guide.michelin.com/en/comunidad-de-madrid/alcobendas/restaurant/el-barril-de-la-moraleja,http://www.grupo-oter.com,Selected Restaurants,0,"Air conditioning,Terrace","The attractively laid - out terrace and modern, maritime - inspired interior come as a pleasant surprise. The menu specialises in fish and seafood, complemented by a good choice of rice dishes and red meats.",Alcobendas,Spain
A'Kangas by Urrechu,"Estafeta 4, Alcobendas, 28109, Spain",€€,Meats and Grills,-3.6532869,40.5143272,34915555600.0,https://guide.michelin.com/en/comunidad-de-madrid/alcobendas/restaurant/a-kangas-by-urrechu,http://www.akangas.com,Selected Restaurants,0,"Air conditioning,Terrace","This elegant eatery, located in the restaurant district as you enter upmarket La Moraleja, boasts a bright terrace and an impeccable interior featuring meat-ageing cabinets and an open grill, all of which are visible to guests. Elaborate traditional cuisine plus superb grilled red meats (Valles del Esla beef, Xata Roxa and Argentinian veal etc) take pride of place on the menu here.",Alcobendas,Spain
Mendiondo,"Barrio Revilla I, San Martin de Carral, 48190, Spain",€€€,"Basque, Contemporary",-3.1582667,43.2480589,34946504452.0,https://guide.michelin.com/en/pais-vasco/san-martin-de-carral/restaurant/mendiondo,http://www.mendiondo.com/es/inicio.html,Selected Restaurants,0,"Air conditioning,Car park,Interesting wine list,Terrace","In this rustic, family-run restaurant, the menu uses locally sourced products to create typical Basque dishes with a contemporary touch. Stunning glass-fronted terrace!",San Martin de Carral,Spain
El Terrat,"Pons d'Icart 19, Tarragona, 43004, Spain",€€€,Modern Cuisine,1.2523993,41.1138646,34977248485.0,https://guide.michelin.com/en/catalunya/tarragona/restaurant/el-terrat,https://elterratrestaurant.com/ca/,Selected Restaurants,0,"Air conditioning,Wheelchair access","A restaurant with a contemporary feel that has gradually upgraded its facilities to create the perfect ambience in which to enjoy the cuisine of chef Moha Quach. In his dishes, he highlights his Moroccan roots as well as his love for Tarragona and, of course, the essence of Mediterranean multi-culturalism. The à la carte is complemented by two interesting set menus: Olivus and Mare Nostrum.",Tarragona,Spain
Bodega del Riojano,"Rio de la Pila 5, Santander, 39003, Spain",€€,Traditional Cuisine,-3.8041247,43.4640356,34942216750.0,https://guide.michelin.com/en/cantabria/santander/restaurant/bodega-del-riojano,https://bodegadelriojano.com/,Selected Restaurants,0,Air conditioning,"A restaurant with an abundance of character, history and authenticity, plus a unique museum (Museo Redondo) teeming with works of art. The traditional menu features classic dishes such as the popular snail stew.",Santander,Spain
Asador Coto Real,"Avenida A Coruña 107, Rábade, 27370, Spain",€€,Meats and Grills,-7.6271713,43.1200123,34982390012.0,https://guide.michelin.com/en/galicia/rabade/restaurant/asador-coto-real,https://www.asadorcotoreal.com/,Selected Restaurants,0,"Air conditioning,Car park,Terrace",The perfect place for meat-lovers who can choose between dishes roasted in the wood-fired oven (baby lamb or suckling pig) or a delicious grilled steak in lively yet elegant surroundings.,Rábade,Spain
Maestral,"Andalucía 18, Alacant, 03016, Spain",€€,Traditional Cuisine,-0.4557485,38.3666611,34965262585.0,https://guide.michelin.com/en/comunidad-valenciana/alacant/restaurant/maestral,http://www.maestral.es,Selected Restaurants,0,"Air conditioning,Car park,Terrace","This elegant restaurant occupies an attractive villa surrounded by gardens that are popular for corporate events, private spaces for more intimate gatherings, and a terrace for summer dining that is often full. Choose from an extensive à la carte menu of traditional Mediterranean cuisine based around high-quality ingredients and featuring a small selection of rice dishes. We particularly recommended the delicious Santa Pola shrimp and the red tuna served four ways.",Alacant,Spain
El Portal,"Bilbao 2, Alacant, 03001, Spain",€€,Modern Cuisine,-0.4836054,38.3439808,34965143269.0,https://guide.michelin.com/en/comunidad-valenciana/alacant/restaurant/el-portal261947,https://www.elportaltaberna.es/,Selected Restaurants,0,"Air conditioning,Counter dining,Wheelchair access","A super-cool gastro-bar with an attractive bar and a variety of tables serving tapas, Iberian hams, seafood, cheeses, rice dishes and a selection of grilled dishes. Cocktails and after-work drinks complete the picture!",Alacant,Spain
El Hogar Gallego,"Ànimes 73, Calella, 08370, Spain",€€€,"Seafood, Galician",2.6629693,41.6161526,34937662027.0,https://guide.michelin.com/en/catalunya/calella/restaurant/el-hogar-gallego,http://www.elhogargallego.cat,Selected Restaurants,0,"Air conditioning,Car park","A classic address with a central location and many years of business behind it. Although it offers an extensive menu, its most popular dishes are the superb fish and seafood from its display counter.",Calella,Spain
El Campero,"Avenida de la Constitución 5, Barbate, 11160, Spain",€€€,Seafood,-5.9247645,36.1884806,34956432300.0,https://guide.michelin.com/en/andalucia/barbate/restaurant/el-campero,https://restauranteelcampero.es/,Selected Restaurants,0,"Air conditioning,Terrace","A renowned culinary name in the local area where everything revolves around the famous red “almadraba” tuna. It also offers an extensive à la carte featuring an array of rice dishes and fish priced by weight, alongside a tasting menu (El Susurro de los Atunes) enabling guests to try different parts and cuts of this legendary fish. A superb tapas bar completes the picture.",Barbate,Spain
Tunateca Balfegó,"Avenida Diagonal 439, Barcelona, 08036, Spain",€€€,Fusion,2.149936,41.3938985,34937976460.0,https://guide.michelin.com/en/catalunya/barcelona/restaurant/tunateca-balfego,https://www.tunatecabalfego.com/,Selected Restaurants,0,"Air conditioning,Counter dining,Wheelchair access","Red tuna is at the heart of everything here! Choose between the à la carte and two set menus (Red and Blu), as well as a chance to experience first-hand the time-honoured Japanese fish-cutting art known as Kaitai.",Barcelona,Spain
Kairiku,"Nou 10, Campos, 07630, Spain",€€€€,Japanese,3.0185936,39.4334844,34871515345.0,https://guide.michelin.com/en/islas-baleares/campos/restaurant/kairiku,https://www.kairiku.es/,Selected Restaurants,0,Air conditioning,"A unique and intimate restaurant with just a single large table for 10 guests. Here, Kairuku’s chef recreates the Japanese “omakase” concept that fully respects tradition but which is not restricted to a set menu.",Campos,Spain
Can Simoneta,"Carretera Artà-Canyamel, Canyamel, 07580, Spain",€€€,Mediterranean Cuisine,3.437766,39.65198,34971816110.0,https://guide.michelin.com/en/islas-baleares/canyamel/restaurant/can-simoneta,http://www.cansimoneta.com/es/restaurant,Selected Restaurants,0,"Air conditioning,Car park,Great view,Wheelchair access",A restaurant with a spectacular location on a cliff boasting superb views. Surprising cuisine that combines the flavours of Mexico and Mallorca. The set menus here are a good option.,Canyamel,Spain
La Encomienda,"Alameda 34, Villanueva de San Carlos, 13379, Spain",€,Regional Cuisine,-3.8759626,38.6088619,34926879169.0,https://guide.michelin.com/en/castilla-la-mancha/villanueva-de-san-carlos/restaurant/la-encomienda,http://www.laencomiendarestaurante.com,Selected Restaurants,0,"Air conditioning,Terrace","This restaurant with a timeless La Mancha feel occupies an old cheese-making factory. Run by women, it focuses on seasonal, regional cuisine full of home-cooked flavours.",Villanueva de San Carlos,Spain
Fonda España,"Sant Pau 9, Barcelona, 08001, Spain",€€€,Modern Cuisine,2.1728355,41.379944,34935500010.0,https://guide.michelin.com/en/catalunya/barcelona/restaurant/fonda-espana,https://www.hotelespanya.com,Selected Restaurants,0,"Air conditioning,Wheelchair access","Overseen by chef Martín Berasategui, choose between three menus that can be enjoyed either in Fonda España’s iconic Modernist dining room or the Arnau room with its impressive allegorical fireplace.",Barcelona,Spain
Majide,"Tallers 48, Barcelona, 08001, Spain",€€,Japanese,2.167561,41.38492,34930163781.0,https://guide.michelin.com/en/catalunya/barcelona/restaurant/majide,http://www.majide.es,Selected Restaurants,0,"Air conditioning,Counter dining,Wheelchair access","A Japanese restaurant that follows in the footsteps of the award-winning Koy Shunka, albeit with its own look and a more budget feel. To enjoy the experience even more, we recommend a seat at the bar.",Barcelona,Spain
Es Molí de Foc,"Sant Llorenç 65, Sant Climent, 07712, Spain",€€,Traditional Cuisine,4.2070868,39.8714463,34971153222.0,https://guide.michelin.com/en/islas-baleares/sant-climent/restaurant/es-moli-de-foc,http://esmolidefoc.es/,Selected Restaurants,0,"Air conditioning,Interesting wine list,Terrace","A well - known restaurant occupying a 19C mill and adjoining a brewery producing artisan beers. The rustic dining room offers one contemporary - style menu and another dedicated to rice dishes, one of the restaurant’s specialities.",Sant Climent,Spain
Bresca,"Doctor Fleming 4, Cambrils, 43850, Spain",€€,Traditional Cuisine,1.064039,41.0663268,34977369512.0,https://guide.michelin.com/en/catalunya/cambrils/restaurant/bresca487503,https://www.brescarestaurant.com/,Selected Restaurants,0,"Air conditioning,Wheelchair access","Bresca is a restaurant with a modern, functional ambience where attention is paid to every single detail. The cuisine is a contemporary take on traditional dishes and is enhanced by an impressive selection of herbal teas and dessert wines.",Cambrils,Spain
Posta do Sol,"Ribeira de Fefiñans 22, Cambados, 36630, Spain",€€,Seafood,-8.8160392,42.5179041,34986542285.0,https://guide.michelin.com/en/galicia/cambados/restaurant/posta-do-sol,http://postadosol.es/,Selected Restaurants,0,Terrace,"A restaurant-marisquería with plenty of character and decorative details inspired by the local region. Fish and seafood are the specialities here, along with the “empanadas” (the scallop empanada is a particular favourite!).",Cambados,Spain
Zelai Zabal,"Carretera Oñate-Arantzazu, Oñate, 20567, Spain",€€,Basque,-2.4053609,42.9833514,34943781306.0,https://guide.michelin.com/en/pais-vasco/onate/restaurant/zelai-zabal,https://zelaizabal.com/,Selected Restaurants,0,"Air conditioning,Car park",A traditional and prestigious family - run restaurant with a long history – it opened its doors in 1898 as a hostel and cheap eatery. Classic Basque cuisine showing the occasional contemporary touch.,Oñate,Spain
